Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
52.82673954963684	0	23.9285714286	13.1101430328	58.0	9.0	23.9285714286	13.1101430328	1005	1005
53.487430810928345	1	21.3829787234	8.42123251577	47.0	9.0	21.3829787234	8.42123251577	1005	2010
54.10130023956299	2	23.0454545455	12.3195235767	61.0	9.0	23.0454545455	12.3195235767	1014	3024
54.688369274139404	3	24.0476190476	12.7128588463	58.0	10.0	24.0476190476	12.7128588463	1010	4034
55.27782320976257	4	20.612244898	8.53759113025	52.0	9.0	20.612244898	8.53759113025	1010	5044
55.798508405685425	5	22.6666666667	14.8623312064	103.0	10.0	22.6666666667	14.8623312064	1020	6064
56.46637177467346	6	21.0408163265	12.818926033	66.0	9.0	21.0408163265	12.818926033	1031	7095
57.141761779785156	7	20.9375	10.9037574754	66.0	8.0	20.9375	10.9037574754	1005	8100
57.688209772109985	8	21.6808510638	12.1061025283	69.0	8.0	21.6808510638	12.1061025283	1019	9119
58.31962990760803	9	21.6170212766	10.190845269	47.0	9.0	21.6170212766	10.190845269	1016	10135
110.78847479820251	10	21.3829787234	9.38208612534	51.0	10.0	21.3829787234	9.38208612534	1005	11140
111.43331861495972	11	22.7391304348	15.2250291391	98.0	9.0	22.7391304348	15.2250291391	1046	12186
112.08108234405518	12	24.1428571429	12.9128423129	70.0	9.0	24.1428571429	12.9128423129	1014	13200
112.59808444976807	13	28.2222222222	14.0536889406	67.0	11.0	28.2222222222	14.0536889406	1016	14216
113.23831582069397	14	25.8205128205	15.945213565	75.0	10.0	25.8205128205	15.945213565	1007	15223
113.85023546218872	15	22.5777777778	10.3954881001	58.0	10.0	22.5777777778	10.3954881001	1016	16239
114.46564197540283	16	22.4	12.7128980873	61.0	9.0	22.4	12.7128980873	1008	17247
115.02608180046082	17	22.7954545455	11.9441494721	56.0	9.0	22.7954545455	11.9441494721	1003	18250
115.67801547050476	18	20.4693877551	8.40821279954	43.0	9.0	20.4693877551	8.40821279954	1003	19253
116.27319312095642	19	21.847826087	10.0692545195	47.0	8.0	21.847826087	10.0692545195	1005	20258
168.90439701080322	20	21.6595744681	10.5109397838	59.0	9.0	21.6595744681	10.5109397838	1018	21276
169.52843928337097	21	22.3913043478	10.676015909	57.0	8.0	22.3913043478	10.676015909	1030	22306
170.12820625305176	22	22.9772727273	15.799149339	103.0	9.0	22.9772727273	15.799149339	1011	23317
170.6868622303009	23	25.25	12.5693078568	70.0	10.0	25.25	12.5693078568	1010	24327
171.30189204216003	24	25.9230769231	14.1953127247	70.0	10.0	25.9230769231	14.1953127247	1011	25338
171.94093418121338	25	22.4444444444	11.8068822784	58.0	10.0	22.4444444444	11.8068822784	1010	26348
172.52702832221985	26	25.15	16.261226891	75.0	9.0	25.15	16.261226891	1006	27354
173.1208107471466	27	23.9285714286	12.1408261607	68.0	10.0	23.9285714286	12.1408261607	1005	28359
173.67177367210388	28	24.0714285714	12.0305026162	62.0	11.0	24.0714285714	12.0305026162	1011	29370
174.2164032459259	29	20.48	9.49155414039	60.0	10.0	20.48	9.49155414039	1024	30394
226.21573519706726	30	21.4255319149	10.0015843018	70.0	9.0	21.4255319149	10.0015843018	1007	31401
226.81507277488708	31	22.0869565217	10.2889262696	50.0	11.0	22.0869565217	10.2889262696	1016	32417
227.42044687271118	32	22.0	12.1940826705	73.0	8.0	22.0	12.1940826705	1012	33429
227.97765064239502	33	24.0238095238	15.7411926928	82.0	9.0	24.0238095238	15.7411926928	1009	34438
228.50267243385315	34	20.4897959184	7.67216662845	45.0	10.0	20.4897959184	7.67216662845	1004	35442
229.00320601463318	35	22.4444444444	10.9839388919	63.0	9.0	22.4444444444	10.9839388919	1010	36452
229.7173502445221	36	26.5263157895	18.3457105873	122.0	10.0	26.5263157895	18.3457105873	1008	37460
230.50319266319275	37	22.3555555556	9.76195689752	58.0	9.0	22.3555555556	9.76195689752	1006	38466
231.3333501815796	38	22.9090909091	12.1052546476	70.0	10.0	22.9090909091	12.1052546476	1008	39474
232.0581841468811	39	22.6222222222	10.7378642381	70.0	10.0	22.6222222222	10.7378642381	1018	40492
284.59963178634644	40	22.0434782609	12.2260529408	65.0	10.0	22.0434782609	12.2260529408	1014	41506
285.2017858028412	41	26.3947368421	15.6886473767	84.0	10.0	26.3947368421	15.6886473767	1003	42509
285.7768108844757	42	21.0208333333	11.5514962655	72.0	9.0	21.0208333333	11.5514962655	1009	43518
286.37722301483154	43	24.023255814	11.9231811973	60.0	9.0	24.023255814	11.9231811973	1033	44551
286.9731307029724	44	19.8823529412	9.6825030365	54.0	9.0	19.8823529412	9.6825030365	1014	45565
287.61537742614746	45	21.5531914894	10.8780640304	57.0	9.0	21.5531914894	10.8780640304	1013	46578
288.2176685333252	46	23.7272727273	15.2484926772	80.0	10.0	23.7272727273	15.2484926772	1044	47622
288.7883024215698	47	25.325	13.1270474593	79.0	8.0	25.325	13.1270474593	1013	48635
289.4010031223297	48	25.175	15.0247920119	72.0	11.0	25.175	15.0247920119	1007	49642
