Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	loss_
52.987006425857544	0	19.5192307692	8.39526053248	43.0	9.0	19.5192307692	8.39526053248	1015	1015	16.0374
53.47034764289856	1	25.3	14.6393305858	78.0	10.0	25.3	14.6393305858	1012	2027	23.3723
53.89768981933594	2	19.862745098	7.42285714201	36.0	8.0	19.862745098	7.42285714201	1013	3040	15.6597
54.27875375747681	3	22.5555555556	9.441175905	53.0	11.0	22.5555555556	9.441175905	1015	4055	18.3534
54.70890760421753	4	24.2380952381	12.4629155112	64.0	9.0	24.2380952381	12.4629155112	1018	5073	21.1949
55.16357684135437	5	27.1891891892	17.0323029149	79.0	10.0	27.1891891892	17.0323029149	1006	6079	26.0693
55.63039588928223	6	23.4418604651	14.5014872142	63.0	10.0	23.4418604651	14.5014872142	1008	7087	22.2486
56.056309938430786	7	21.7826086957	7.89031614366	42.0	10.0	21.7826086957	7.89031614366	1002	8089	16.9774
56.46891736984253	8	22.3695652174	10.3111562537	60.0	8.0	22.3695652174	10.3111562537	1029	9118	18.6124
56.886385917663574	9	25.1	17.5781113889	97.0	10.0	25.1	17.5781113889	1004	10122	25.597
109.87150812149048	10	25.75	12.2836273144	61.0	8.0	25.75	12.2836273144	1030	11152	21.5958
110.29406261444092	11	23.511627907	10.7018192173	57.0	11.0	23.511627907	10.7018192173	1011	12163	19.4585
110.71895790100098	12	26.3684210526	16.1039731165	89.0	11.0	26.3684210526	16.1039731165	1002	13165	24.8141
111.18488693237305	13	26.9210526316	13.2116009209	59.0	9.0	26.9210526316	13.2116009209	1023	14188	22.8023
111.58302068710327	14	25.9743589744	12.7671195866	78.0	10.0	25.9743589744	12.7671195866	1013	15201	21.9088
112.0104250907898	15	27.4594594595	15.2112948693	73.0	9.0	27.4594594595	15.2112948693	1016	16217	24.4545
112.4375011920929	16	29.7352941176	15.6905907052	65.0	9.0	29.7352941176	15.6905907052	1011	17228	25.5262
112.85036110877991	17	23.7272727273	11.8884275976	66.0	9.0	23.7272727273	11.8884275976	1044	18272	20.0951
113.24416708946228	18	27.7567567568	19.4107874792	89.0	9.0	27.7567567568	19.4107874792	1027	19299	27.9807
113.60235810279846	19	28.7428571429	11.782172628	60.0	12.0	28.7428571429	11.782172628	1006	20305	22.7336
165.36569452285767	20	27.9444444444	14.2924697431	73.0	10.0	27.9444444444	14.2924697431	1006	21311	23.8218
165.74938464164734	21	28.0555555556	15.5687444089	75.0	9.0	28.0555555556	15.5687444089	1010	22321	24.722
166.1028187274933	22	28.7714285714	18.7145256255	119.0	11.0	28.7714285714	18.7145256255	1007	23328	27.4067
166.50425386428833	23	33.1290322581	18.9851247976	83.0	10.0	33.1290322581	18.9851247976	1027	24355	29.3667
166.8729751110077	24	33.0967741935	17.0452052452	73.0	12.0	33.0967741935	17.0452052452	1026	25381	28.0529
167.24231219291687	25	37.4814814815	16.497744785	81.0	12.0	37.4814814815	16.497744785	1012	26393	29.3596
167.6387655735016	26	33.6	19.0938035324	80.0	9.0	33.6	19.0938035324	1008	27401	29.7153
168.03834986686707	27	44.2608695652	15.9243248203	78.0	16.0	44.2608695652	15.9243248203	1018	28419	32.9253
168.42695379257202	28	39.2692307692	25.0577144459	122.0	11.0	39.2692307692	25.0577144459	1021	29440	35.8007
168.8127942085266	29	39.6923076923	16.5245021588	75.0	12.0	39.6923076923	16.5245021588	1032	30472	30.8852
221.28304195404053	30	39.1923076923	22.6427424793	92.0	15.0	39.1923076923	22.6427424793	1019	31491	34.2802
221.7683002948761	31	52.4285714286	24.5232084993	110.0	19.0	52.4285714286	24.5232084993	1101	32592	42.1074
222.18115210533142	32	38.1851851852	21.9191055458	99.0	13.0	38.1851851852	21.9191055458	1031	33623	33.1905
222.6183750629425	33	48.7727272727	26.0766907727	122.0	11.0	48.7727272727	26.0766907727	1073	34696	40.5375
