Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
54.60536861419678	0	26.7948717949	15.2990354769	73.0	11.0	26.7948717949	15.2990354769	1045	1045
55.26089596748352	1	21.0416666667	7.52484311391	40.0	9.0	21.0416666667	7.52484311391	1010	2055
55.876220703125	2	30.4545454545	17.6430790089	68.0	10.0	30.4545454545	17.6430790089	1005	3060
56.491841077804565	3	25.7179487179	13.9962425689	67.0	10.0	25.7179487179	13.9962425689	1003	4063
57.03350758552551	4	24.487804878	13.0927683469	72.0	11.0	24.487804878	13.0927683469	1004	5067
57.6433527469635	5	23.3953488372	13.7758459579	92.0	9.0	23.3953488372	13.7758459579	1006	6073
58.28924512863159	6	33.5483870968	23.7389549321	109.0	12.0	33.5483870968	23.7389549321	1040	7113
58.87569499015808	7	31.8125	18.8554327383	81.0	8.0	31.8125	18.8554327383	1018	8131
59.42807626724243	8	33.0	16.2043403186	67.0	10.0	33.0	16.2043403186	1023	9154
60.062844038009644	9	24.1395348837	14.3940901881	69.0	8.0	24.1395348837	14.3940901881	1038	10192
112.30857396125793	10	28.0833333333	14.4287040305	68.0	9.0	28.0833333333	14.4287040305	1011	11203
112.88990521430969	11	33.4666666667	18.9573790969	85.0	10.0	33.4666666667	18.9573790969	1004	12207
113.47267317771912	12	28.8	17.8594512794	76.0	11.0	28.8	17.8594512794	1008	13215
114.05441951751709	13	33.8666666667	16.3620156324	72.0	11.0	33.8666666667	16.3620156324	1016	14231
114.54554462432861	14	31.46875	20.6518527846	104.0	10.0	31.46875	20.6518527846	1007	15238
115.08804082870483	15	33.5333333333	24.7571314081	108.0	12.0	33.5333333333	24.7571314081	1006	16244
115.69834184646606	16	28.9142857143	15.0472995747	78.0	9.0	28.9142857143	15.0472995747	1012	17256
116.31151819229126	17	32.5806451613	21.5133479849	100.0	12.0	32.5806451613	21.5133479849	1010	18266
116.8884265422821	18	33.8	18.7712546198	76.0	11.0	33.8	18.7712546198	1014	19280
117.45004415512085	19	34.8275862069	24.2203518946	117.0	12.0	34.8275862069	24.2203518946	1010	20290
174.0090262889862	20	31.2571428571	20.0902860068	104.0	10.0	31.2571428571	20.0902860068	1094	21384
174.64875149726868	21	29.9411764706	15.868839567	80.0	15.0	29.9411764706	15.868839567	1018	22402
175.22882461547852	22	29.4285714286	15.2227005569	66.0	11.0	29.4285714286	15.2227005569	1030	23432
175.75984477996826	23	31.5	17.1555384643	98.0	12.0	31.5	17.1555384643	1008	24440
176.30407333374023	24	23.8372093023	10.8604900154	65.0	11.0	23.8372093023	10.8604900154	1025	25465
176.94144487380981	25	28.3888888889	15.3048245439	68.0	11.0	28.3888888889	15.3048245439	1022	26487
177.5242142677307	26	33.6333333333	26.2684644055	118.0	9.0	33.6333333333	26.2684644055	1009	27496
