Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	loss_
1721.8373980522156	53	162.612903226	51.734855923	200.0	46.0	162.612903226	51.734855923	5041	272431	105.73
1724.7554314136505	54	178.928571429	42.7659148083	200.0	53.0	178.928571429	42.7659148083	5010	277441	109.745
1727.8995628356934	55	172.433333333	32.9369937237	200.0	101.0	172.433333333	32.9369937237	5173	282614	104.492
1730.7975189685822	56	174.620689655	41.4823716553	200.0	57.0	174.620689655	41.4823716553	5064	287678	106.714
1733.879623413086	57	166.35483871	41.6270293603	200.0	72.0	166.35483871	41.6270293603	5157	292835	102.979
1736.7786412239075	58	161.806451613	51.3975142833	200.0	13.0	161.806451613	51.3975142833	5016	297851	103.491
1739.833114862442	59	167.333333333	43.8819122444	200.0	83.0	167.333333333	43.8819122444	5020	302871	104.101
2206.288251876831	60	187.259259259	28.8220499343	200.0	74.0	187.259259259	28.8220499343	5056	307927	111.651
2209.348623752594	61	179.571428571	34.9452925211	200.0	73.0	179.571428571	34.9452925211	5028	312955	107.503
2212.4314720630646	62	178.75	42.8257474291	200.0	21.0	178.75	42.8257474291	5005	317960	109.844
2215.4225878715515	63	172.6	43.7535522367	200.0	17.0	172.6	43.7535522367	5178	323138	106.252
2218.5445539951324	64	182.607142857	30.4200818137	200.0	105.0	182.607142857	30.4200818137	5113	328251	107.526
2221.6318714618683	65	167.387096774	45.6965287164	200.0	53.0	167.387096774	45.6965287164	5189	333440	103.281
2224.62832403183	66	180.357142857	45.331488808	200.0	29.0	180.357142857	45.331488808	5050	338490	110.44
2227.6481161117554	67	186.296296296	29.7879105664	200.0	101.0	186.296296296	29.7879105664	5030	343520	110.27
2230.5446717739105	68	172.551724138	43.2862056604	200.0	60.0	172.551724138	43.2862056604	5004	348524	105.6
2233.6965670585632	69	176.586206897	43.2622454193	200.0	43.0	176.586206897	43.2622454193	5121	353645	107.033
2497.39728307724	70	180.214285714	41.36627089	200.0	29.0	180.214285714	41.36627089	5046	358691	108.784
2500.8776400089264	71	188.296296296	26.0680232878	200.0	104.0	188.296296296	26.0680232878	5084	363775	110.501
2504.3647286891937	72	185.37037037	33.7234374463	200.0	87.0	185.37037037	33.7234374463	5005	368780	110.472
2507.730483531952	73	197.0	11.1940918483	200.0	146.0	197.0	11.1940918483	5122	373902	112.739
2511.380296945572	74	190.888888889	23.094545345	200.0	114.0	190.888888889	23.094545345	5154	379056	110.954
2514.6845982074738	75	189.111111111	31.1333254025	200.0	43.0	189.111111111	31.1333254025	5106	384162	112.404
2518.2077000141144	76	193.423076923	12.7525957446	200.0	157.0	193.423076923	12.7525957446	5029	389191	111.915
2521.6020345687866	77	180.321428571	41.703934014	200.0	24.0	180.321428571	41.703934014	5049	394240	108.655
2524.998071193695	78	190.333333333	26.8190092893	200.0	81.0	190.333333333	26.8190092893	5139	399379	111.626
2528.5322074890137	79	191.962962963	21.8233335565	200.0	108.0	191.962962963	21.8233335565	5183	404562	110.249
2794.026442527771	80	186.259259259	26.956195732	200.0	100.0	186.259259259	26.956195732	5029	409591	109.615
2796.805406808853	81	199.846153846	0.769230769231	200.0	196.0	199.846153846	0.769230769231	5196	414787	114.161
2799.687000989914	82	180.25	38.8473431708	200.0	30.0	180.25	38.8473431708	5047	419834	107.406
2802.6991057395935	83	187.148148148	33.2907546989	200.0	71.0	187.148148148	33.2907546989	5053	424887	110.572
2805.1780858039856	84	191.592592593	21.8382255066	200.0	109.0	191.592592593	21.8382255066	5173	430060	110.938
2808.1661338806152	85	198.192307692	6.11441695295	200.0	173.0	198.192307692	6.11441695295	5153	435213	112.725
2811.379058599472	86	197.5	7.33406173539	200.0	171.0	197.5	7.33406173539	5135	440348	111.179
2814.787430047989	87	199.038461538	4.24699685054	200.0	178.0	199.038461538	4.24699685054	5175	445523	113.065
2818.6970615386963	88	192.346153846	17.5563758037	200.0	133.0	192.346153846	17.5563758037	5001	450524	111.091
2821.589590072632	89	194.384615385	16.6157407369	200.0	131.0	194.384615385	16.6157407369	5054	455578	111.364
3088.459900856018	90	197.423076923	5.44322498385	200.0	182.0	197.423076923	5.44322498385	5133	460711	111.441
3091.077963113785	91	194.192307692	22.5849153721	200.0	87.0	194.192307692	22.5849153721	5049	465760	110.789
3093.669203042984	92	190.185185185	29.648605035	200.0	57.0	190.185185185	29.648605035	5135	470895	109.297
3096.302817583084	93	189.814814815	26.8604583908	200.0	85.0	189.814814815	26.8604583908	5125	476020	108.947
3099.0326046943665	94	186.333333333	32.7583746714	200.0	59.0	186.333333333	32.7583746714	5031	481051	108.381
3101.872479200363	95	198.346153846	8.26923076923	200.0	157.0	198.346153846	8.26923076923	5157	486208	111.132
3105.2855212688446	96	191.407407407	22.0290368298	200.0	120.0	191.407407407	22.0290368298	5168	491376	109.443
3108.559163570404	97	188.333333333	29.2004566174	200.0	86.0	188.333333333	29.2004566174	5085	496461	108.297
3111.589006662369	98	193.692307692	23.1894691464	200.0	90.0	193.692307692	23.1894691464	5036	501497	109.787
3115.521555662155	99	197.961538462	7.17088541487	200.0	169.0	197.961538462	7.17088541487	5147	506644	111.631
