Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
53.2121639251709	0	21.1666666667	9.05615199126	43.0	11.0	21.1666666667	9.05615199126	1016	1016
53.86676549911499	1	21.48	13.5532136411	79.0	9.0	21.48	13.5532136411	1074	2090
54.41476488113403	2	23.6363636364	12.13389488	61.0	8.0	23.6363636364	12.13389488	1040	3130
54.928964376449585	3	20.6530612245	10.2967223246	66.0	8.0	20.6530612245	10.2967223246	1012	4142
55.511961221694946	4	19.6923076923	9.47981349528	52.0	9.0	19.6923076923	9.47981349528	1024	5166
56.09862041473389	5	20.8958333333	10.7959089152	60.0	9.0	20.8958333333	10.7959089152	1003	6169
56.650195598602295	6	22.2888888889	10.9780026968	65.0	9.0	22.2888888889	10.9780026968	1003	7172
57.21139073371887	7	20.1176470588	12.3505133002	86.0	9.0	20.1176470588	12.3505133002	1026	8198
57.83663582801819	8	22.75	10.1020362484	60.0	11.0	22.75	10.1020362484	1001	9199
58.420395851135254	9	20.9583333333	9.10576358992	45.0	11.0	20.9583333333	9.10576358992	1006	10205
111.04353857040405	10	22.1304347826	14.4411981552	75.0	11.0	22.1304347826	14.4411981552	1018	11223
111.63037657737732	11	24.8048780488	14.0785592254	67.0	9.0	24.8048780488	14.0785592254	1017	12240
112.23071789741516	12	23.8139534884	11.3552688599	55.0	9.0	23.8139534884	11.3552688599	1024	13264
112.79736065864563	13	26.6315789474	18.9728629649	99.0	11.0	26.6315789474	18.9728629649	1012	14276
113.41322588920593	14	24.2380952381	11.8277509109	56.0	10.0	24.2380952381	11.8277509109	1018	15294
114.07389330863953	15	23.0	13.2218826881	72.0	9.0	23.0	13.2218826881	1012	16306
114.60912704467773	16	22.4444444444	12.9109007441	74.0	9.0	22.4444444444	12.9109007441	1010	17316
115.21542406082153	17	22.6	10.8554133961	55.0	10.0	22.6	10.8554133961	1017	18333
115.76945877075195	18	20.98	9.16622059521	50.0	9.0	20.98	9.16622059521	1049	19382
116.26649045944214	19	21.6170212766	9.96067414511	45.0	10.0	21.6170212766	9.96067414511	1016	20398
169.33440732955933	20	23.2272727273	11.1515666171	57.0	10.0	23.2272727273	11.1515666171	1022	21420
169.98417401313782	21	21.2978723404	12.2351340864	69.0	9.0	21.2978723404	12.2351340864	1001	22421
170.59462761878967	22	21.25	11.417274923	58.0	9.0	21.25	11.417274923	1020	23441
171.15156841278076	23	22.152173913	9.94761800482	50.0	10.0	22.152173913	9.94761800482	1019	24460
171.67640829086304	24	20.8163265306	9.46674840065	61.0	10.0	20.8163265306	9.46674840065	1020	25480
172.22635054588318	25	19.9215686275	9.26694132176	57.0	9.0	19.9215686275	9.26694132176	1016	26496
172.85127973556519	26	22.7111111111	14.7371370991	96.0	9.0	22.7111111111	14.7371370991	1022	27518
173.46706414222717	27	22.4	10.367470494	61.0	9.0	22.4	10.367470494	1008	28526
174.00870275497437	28	21.5319148936	8.83621913907	43.0	9.0	21.5319148936	8.83621913907	1012	29538
174.5479063987732	29	21.1041666667	9.60737473536	45.0	10.0	21.1041666667	9.60737473536	1013	30551
228.5546097755432	30	21.1875	11.6898393381	74.0	9.0	21.1875	11.6898393381	1017	31568
229.11235165596008	31	21.2978723404	9.34427778846	53.0	12.0	21.2978723404	9.34427778846	1001	32569
229.72428345680237	32	22.8409090909	11.2733458408	52.0	9.0	22.8409090909	11.2733458408	1005	33574
230.31435799598694	33	21.1666666667	10.1146208805	52.0	9.0	21.1666666667	10.1146208805	1016	34590
230.83890414237976	34	24.2142857143	15.3103384216	83.0	10.0	24.2142857143	15.3103384216	1017	35607
231.40951108932495	35	20.4897959184	7.9156843761	42.0	9.0	20.4897959184	7.9156843761	1004	36611
231.99668717384338	36	22.1086956522	11.613762939	71.0	9.0	22.1086956522	11.613762939	1017	37628
232.57828164100647	37	19.8235294118	9.26241801817	68.0	9.0	19.8235294118	9.26241801817	1011	38639
233.28165102005005	38	21.9782608696	12.8342089244	67.0	10.0	21.9782608696	12.8342089244	1011	39650
234.7757852077484	39	22.5777777778	9.51837728675	43.0	11.0	22.5777777778	9.51837728675	1016	40666
287.43318462371826	40	20.9375	9.39283026657	45.0	9.0	20.9375	9.39283026657	1005	41671
288.086617231369	41	23.9047619048	12.2703854168	62.0	9.0	23.9047619048	12.2703854168	1004	42675
288.6404039859772	42	22.1304347826	12.3545603192	60.0	9.0	22.1304347826	12.3545603192	1018	43693
289.19515085220337	43	23.3255813953	15.3376280423	95.0	9.0	23.3255813953	15.3376280423	1003	44696
289.75694847106934	44	23.9302325581	13.0301891843	59.0	10.0	23.9302325581	13.0301891843	1029	45725
290.44810581207275	45	19.0566037736	7.5019873954	39.0	9.0	19.0566037736	7.5019873954	1010	46735
291.2469906806946	46	20.8541666667	9.4780219089	45.0	10.0	20.8541666667	9.4780219089	1001	47736
291.94599533081055	47	22.3333333333	12.0092556898	69.0	10.0	22.3333333333	12.0092556898	1005	48741
292.65169382095337	48	24.6097560976	12.9969565833	61.0	10.0	24.6097560976	12.9969565833	1009	49750
293.33680725097656	49	22.5333333333	12.5655614014	80.0	9.0	22.5333333333	12.5655614014	1014	50764
345.97795486450195	50	21.0416666667	13.0367402836	84.0	10.0	21.0416666667	13.0367402836	1010	51774
346.5119171142578	51	24.6097560976	17.0692678466	87.0	10.0	24.6097560976	17.0692678466	1009	52783
347.07006072998047	52	20.4897959184	11.0381942641	67.0	10.0	20.4897959184	11.0381942641	1004	53787
347.6634211540222	53	21.0	9.28484428159	46.0	10.0	21.0	9.28484428159	1008	54795
348.61597442626953	54	24.619047619	12.7949997319	55.0	10.0	24.619047619	12.7949997319	1034	55829
349.3983566761017	55	19.7254901961	8.87622608238	49.0	11.0	19.7254901961	8.87622608238	1006	56835
349.9797627925873	56	23.2790697674	13.3055777452	58.0	9.0	23.2790697674	13.3055777452	1001	57836
350.5612187385559	57	20.9583333333	10.7837809026	61.0	9.0	20.9583333333	10.7837809026	1006	58842
351.18940830230713	58	23.1590909091	13.2749647865	63.0	10.0	23.1590909091	13.2749647865	1019	59861
351.9978868961334	59	20.3333333333	10.4011060246	67.0	10.0	20.3333333333	10.4011060246	1037	60898
404.8757483959198	60	24.2142857143	11.7747423676	60.0	9.0	24.2142857143	11.7747423676	1017	61915
405.6349239349365	61	23.9761904762	16.6940081855	95.0	9.0	23.9761904762	16.6940081855	1007	62922
406.2567083835602	62	21.9130434783	10.371000721	55.0	9.0	21.9130434783	10.371000721	1008	63930
406.8477203845978	63	20.74	10.3185464093	62.0	8.0	20.74	10.3185464093	1037	64967
407.54250717163086	64	22.2666666667	14.5318042009	86.0	9.0	22.2666666667	14.5318042009	1002	65969
408.332040309906	65	21.0833333333	8.66706729843	44.0	8.0	21.0833333333	8.66706729843	1012	66981
409.1306526660919	66	26.0769230769	16.056605982	66.0	10.0	26.0769230769	16.056605982	1017	67998
409.83942794799805	67	19.8039215686	9.32636912694	57.0	9.0	19.8039215686	9.32636912694	1010	69008
410.49134826660156	68	22.6444444444	14.3668686073	95.0	10.0	22.6444444444	14.3668686073	1019	70027
411.09902334213257	69	20.18	8.680299534	39.0	10.0	20.18	8.680299534	1009	71036
464.0178804397583	70	23.6279069767	12.0213439171	60.0	10.0	23.6279069767	12.0213439171	1016	72052
464.71973943710327	71	19.6274509804	9.02058818202	56.0	10.0	19.6274509804	9.02058818202	1001	73053
465.3955035209656	72	25.025	11.6993322459	53.0	9.0	25.025	11.6993322459	1001	74054
466.2680745124817	73	20.8541666667	8.77493965633	42.0	9.0	20.8541666667	8.77493965633	1001	75055
467.2450895309448	74	21.9782608696	13.9104107563	96.0	10.0	21.9782608696	13.9104107563	1011	76066
467.92665219306946	75	20.7551020408	9.99904201992	57.0	9.0	20.7551020408	9.99904201992	1017	77083
468.70048117637634	76	21.1875	12.3468218751	63.0	8.0	21.1875	12.3468218751	1017	78100
469.49785447120667	77	21.0208333333	8.95704932659	48.0	9.0	21.0208333333	8.95704932659	1009	79109
470.2425377368927	78	21.5957446809	11.9318268731	59.0	10.0	21.5957446809	11.9318268731	1015	80124
471.3172106742859	79	26.4210526316	16.2247886677	76.0	10.0	26.4210526316	16.2247886677	1004	81128
523.5156025886536	80	23.9285714286	10.3771563614	60.0	10.0	23.9285714286	10.3771563614	1005	82133
524.2199132442474	81	19.862745098	10.4469145606	68.0	9.0	19.862745098	10.4469145606	1013	83146
524.9580357074738	82	23.9285714286	11.9231524617	67.0	9.0	23.9285714286	11.9231524617	1005	84151
525.6578524112701	83	18.2678571429	7.77700610644	43.0	10.0	18.2678571429	7.77700610644	1023	85174
526.353321313858	84	23.3255813953	11.2223218802	52.0	9.0	23.3255813953	11.2223218802	1003	86177
527.0237979888916	85	25.9743589744	12.3982777536	64.0	10.0	25.9743589744	12.3982777536	1013	87190
527.715090751648	86	21.4893617021	10.8527324541	59.0	10.0	21.4893617021	10.8527324541	1010	88200
528.3336656093597	87	23.2790697674	11.5664422007	54.0	10.0	23.2790697674	11.5664422007	1001	89201
528.9287950992584	88	24.8048780488	20.3807890321	123.0	10.0	24.8048780488	20.3807890321	1017	90218
529.5742554664612	89	21.3404255319	10.3189076524	59.0	10.0	21.3404255319	10.3189076524	1003	91221
581.7012891769409	90	20.04	8.30411945964	43.0	10.0	20.04	8.30411945964	1002	92223
582.3323450088501	91	20.8163265306	10.5185423631	60.0	10.0	20.8163265306	10.5185423631	1020	93243
582.8833940029144	92	20.875	9.01994318164	51.0	9.0	20.875	9.01994318164	1002	94245
583.4848873615265	93	21.02	10.6216571212	61.0	9.0	21.02	10.6216571212	1051	95296
584.0989198684692	94	20.6326530612	9.03664620276	46.0	10.0	20.6326530612	9.03664620276	1011	96307
584.8840401172638	95	22.8636363636	14.6327635324	74.0	8.0	22.8636363636	14.6327635324	1006	97313
585.5374341011047	96	22.8863636364	12.083452075	80.0	9.0	22.8863636364	12.083452075	1007	98320
586.092845916748	97	21.3673469388	14.3294955941	81.0	10.0	21.3673469388	14.3294955941	1047	99367
586.6183602809906	98	23.3720930233	10.3811619545	48.0	8.0	23.3720930233	10.3811619545	1005	100372
587.2035212516785	99	22.6666666667	13.6251401624	72.0	9.0	22.6666666667	13.6251401624	1020	101392
