Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.609591007232666	0	9.31481481481	0.753364652104	11.0	8.0	9.31481481481	0.753364652104	1006	1006
2.8833680152893066	1	9.31481481481	0.740972186065	11.0	8.0	9.31481481481	0.740972186065	1006	2012
3.135082721710205	2	9.2962962963	0.852656624683	11.0	8.0	9.2962962963	0.852656624683	1004	3016
3.3803293704986572	3	9.2962962963	0.670257817439	10.0	8.0	9.2962962963	0.670257817439	1004	4020
3.6325387954711914	4	9.30555555556	0.73859643335	11.0	8.0	9.30555555556	0.73859643335	1005	5025
3.874436140060425	5	9.2962962963	0.723408332764	11.0	8.0	9.2962962963	0.723408332764	1004	6029
4.128274440765381	6	9.32407407407	0.755580518832	11.0	8.0	9.32407407407	0.755580518832	1007	7036
4.379279851913452	7	9.24770642202	0.768126080328	11.0	8.0	9.24770642202	0.768126080328	1008	8044
4.625936031341553	8	9.48113207547	0.716794911268	11.0	8.0	9.48113207547	0.716794911268	1005	9049
4.875180006027222	9	9.40186915888	0.783710478252	11.0	8.0	9.40186915888	0.783710478252	1006	10055
5.653947591781616	10	9.27777777778	0.779759380423	11.0	8.0	9.27777777778	0.779759380423	1002	11057
5.903255462646484	11	9.3738317757	0.7676078205	11.0	8.0	9.3738317757	0.7676078205	1003	12060
6.150691986083984	12	9.47169811321	0.779544462646	11.0	8.0	9.47169811321	0.779544462646	1004	13064
6.406397819519043	13	9.33333333333	0.666666666667	10.0	8.0	9.33333333333	0.666666666667	1008	14072
6.6655449867248535	14	9.31481481481	0.728368905159	11.0	8.0	9.31481481481	0.728368905159	1006	15078
6.9112749099731445	15	9.35514018692	0.687027138299	11.0	8.0	9.35514018692	0.687027138299	1001	16079
7.159037828445435	16	9.34259259259	0.696047532395	11.0	8.0	9.34259259259	0.696047532395	1009	17088
7.411654233932495	17	9.45283018868	0.754009101988	11.0	8.0	9.45283018868	0.754009101988	1002	18090
7.665210485458374	18	9.35514018692	0.751973558501	11.0	8.0	9.35514018692	0.751973558501	1001	19091
7.916260719299316	19	9.40186915888	0.795546166169	11.0	8.0	9.40186915888	0.795546166169	1006	20097
8.660144567489624	20	9.39252336449	0.782483577156	11.0	8.0	9.39252336449	0.782483577156	1005	21102
8.91978669166565	21	9.36448598131	0.715548588507	11.0	8.0	9.36448598131	0.715548588507	1002	22104
9.169183492660522	22	9.36448598131	0.715548588507	11.0	8.0	9.36448598131	0.715548588507	1002	23106
9.417297124862671	23	9.42056074766	0.761667908815	11.0	8.0	9.42056074766	0.761667908815	1008	24114
9.668298244476318	24	9.42056074766	0.697624583421	11.0	8.0	9.42056074766	0.697624583421	1008	25122
