Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	loss_
2.0191187858581543	0	24.0	14.8964681017	71.0	9.0	24.0	14.8964681017	1008	1008	0.691001
2.4622952938079834	1	24.6829268293	13.7014135365	80.0	10.0	24.6829268293	13.7014135365	1012	2020	0.692279
2.8643078804016113	2	24.8048780488	13.8091866068	74.0	9.0	24.8048780488	13.8091866068	1017	3037	0.69255
3.285940408706665	3	24.2857142857	13.6474063719	72.0	10.0	24.2857142857	13.6474063719	1020	4057	0.691743
3.689039468765259	4	25.6923076923	13.9194640446	72.0	10.0	25.6923076923	13.9194640446	1002	5059	0.692786
4.097700834274292	5	22.0217391304	14.7109677074	77.0	9.0	22.0217391304	14.7109677074	1013	6072	0.692939
4.577643394470215	6	22.8260869565	13.967826926	57.0	10.0	22.8260869565	13.967826926	1050	7122	0.692044
5.004714727401733	7	25.9230769231	19.4282171416	104.0	10.0	25.9230769231	19.4282171416	1011	8133	0.690937
5.392059564590454	8	23.8571428571	11.1132084188	49.0	9.0	23.8571428571	11.1132084188	1002	9135	0.691688
5.78049111366272	9	24.4390243902	11.9164751305	71.0	10.0	24.4390243902	11.9164751305	1002	10137	0.691665
7.16842246055603	10	20.8958333333	10.6716907114	54.0	9.0	20.8958333333	10.6716907114	1003	11140	0.69392
7.892265319824219	11	21.8260869565	10.4471846589	69.0	10.0	21.8260869565	10.4471846589	1004	12144	0.693341
8.960886716842651	12	28.8285714286	15.9865760013	79.0	11.0	28.8285714286	15.9865760013	1009	13153	0.687776
9.393829584121704	13	24.9756097561	15.1020719058	72.0	8.0	24.9756097561	15.1020719058	1024	14177	0.689835
9.843040704727173	14	25.9487179487	13.237376605	58.0	10.0	25.9487179487	13.237376605	1012	15189	0.688404
10.296683311462402	15	27.9444444444	16.5629178261	87.0	9.0	27.9444444444	16.5629178261	1006	16195	0.690314
10.884593725204468	16	22.8181818182	12.6262222222	66.0	11.0	22.8181818182	12.6262222222	1004	17199	0.690338
11.414064645767212	17	26.4871794872	18.1487751863	96.0	10.0	26.4871794872	18.1487751863	1033	18232	0.689988
11.921573400497437	18	26.2307692308	15.504278216	92.0	10.0	26.2307692308	15.504278216	1023	19255	0.689748
12.368714332580566	19	26.6842105263	13.1711512168	68.0	10.0	26.6842105263	13.1711512168	1014	20269	0.687842
13.672531366348267	20	22.8222222222	10.1089374953	53.0	11.0	22.8222222222	10.1089374953	1027	21296	0.690993
14.210510730743408	21	26.6842105263	14.3198523646	64.0	12.0	26.6842105263	14.3198523646	1014	22310	0.687459
14.675681352615356	22	24.2619047619	12.6623918673	71.0	9.0	24.2619047619	12.6623918673	1019	23329	0.690025
15.158173322677612	23	28.4444444444	17.1827504661	70.0	11.0	28.4444444444	17.1827504661	1024	24353	0.685578
15.652297973632812	24	26.5789473684	17.8379128749	104.0	9.0	26.5789473684	17.8379128749	1010	25363	0.687755
16.0975399017334	25	23.0	10.6642989796	52.0	10.0	23.0	10.6642989796	1012	26375	0.693235
16.565954446792603	26	26.0	17.9657794367	99.0	10.0	26.0	17.9657794367	1014	27389	0.680807
17.014904022216797	27	26.6842105263	14.8697949994	74.0	9.0	26.6842105263	14.8697949994	1014	28403	0.688131
