Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	loss_
3.0786335468292236	0	26.0	13.1491444589	57.0	10.0	26.0	13.1491444589	1040	1040	0.685128
3.5466766357421875	1	20.3	7.34914961067	42.0	9.0	20.3	7.34914961067	1015	2055	0.684957
3.9773406982421875	2	25.125	15.3316461934	81.0	10.0	25.125	15.3316461934	1005	3060	0.684898
4.41865873336792	3	21.7021276596	11.356720559	50.0	10.0	21.7021276596	11.356720559	1020	4080	0.67969
4.91063117980957	4	23.6666666667	14.0491201781	83.0	9.0	23.6666666667	14.0491201781	1065	5145	0.679285
5.351282119750977	5	24.5476190476	13.5263453357	64.0	9.0	24.5476190476	13.5263453357	1031	6176	0.687703
5.810423374176025	6	24.6097560976	12.6063825274	57.0	10.0	24.6097560976	12.6063825274	1009	7185	0.681345
6.270918369293213	7	22.085106383	9.78889902582	47.0	8.0	22.085106383	9.78889902582	1038	8223	0.668618
6.844600677490234	8	24.0476190476	12.3884592627	54.0	11.0	24.0476190476	12.3884592627	1010	9233	0.682473
7.470371246337891	9	23.8333333333	12.5582768508	59.0	10.0	23.8333333333	12.5582768508	1001	10234	0.67907
8.675972700119019	10	22.9545454545	12.1205208136	61.0	9.0	22.9545454545	12.1205208136	1010	11244	0.68189
9.118601560592651	11	22.4666666667	10.7281561013	47.0	10.0	22.4666666667	10.7281561013	1011	12255	0.681453
9.509520292282104	12	20.7959183673	10.8833885626	69.0	9.0	20.7959183673	10.8833885626	1019	13274	0.67581
9.945239782333374	13	23.3488372093	15.4526790346	92.0	8.0	23.3488372093	15.4526790346	1004	14278	0.687416
10.366453170776367	14	21.9565217391	12.6387198749	68.0	9.0	21.9565217391	12.6387198749	1010	15288	0.685044
10.81791877746582	15	23.4418604651	12.0083349456	59.0	10.0	23.4418604651	12.0083349456	1008	16296	0.670913
11.321252346038818	16	21.847826087	14.9010758166	100.0	8.0	21.847826087	14.9010758166	1005	17301	0.681825
11.785871505737305	17	22.0869565217	8.16893928231	44.0	9.0	22.0869565217	8.16893928231	1016	18317	0.678493
12.1809823513031	18	24.3255813953	15.6141273691	80.0	10.0	24.3255813953	15.6141273691	1046	19363	0.682223
12.622158765792847	19	23.0227272727	13.2553396383	74.0	9.0	23.0227272727	13.2553396383	1013	20376	0.67946
13.970178842544556	20	20.9791666667	10.149896517	55.0	10.0	20.9791666667	10.149896517	1007	21383	0.678372
14.4305739402771	21	22.5555555556	9.93658907619	48.0	9.0	22.5555555556	9.93658907619	1015	22398	0.695923
