Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
52.290544271469116	0	22.2444444444	11.0958561946	52.0	10.0	22.2444444444	11.0958561946	1001	1001
52.93424344062805	1	19.5769230769	7.55326254991	43.0	8.0	19.5769230769	7.55326254991	1018	2019
53.55796504020691	2	23.0681818182	12.3424576293	56.0	10.0	23.0681818182	12.3424576293	1015	3034
54.12618017196655	3	22.9772727273	11.0607591314	54.0	9.0	22.9772727273	11.0607591314	1011	4045
54.711400747299194	4	20.54	11.0112851203	65.0	8.0	20.54	11.0112851203	1027	5072
55.320958852767944	5	25.2	13.0713427007	62.0	9.0	25.2	13.0713427007	1008	6080
55.91384816169739	6	19.9803921569	8.13004641734	40.0	9.0	19.9803921569	8.13004641734	1019	7099
56.49684453010559	7	23.3488372093	10.6746466004	58.0	9.0	23.3488372093	10.6746466004	1004	8103
57.20070457458496	8	23.3181818182	11.7372226994	67.0	9.0	23.3181818182	11.7372226994	1026	9129
57.86792063713074	9	22.5777777778	13.6764012305	77.0	10.0	22.5777777778	13.6764012305	1016	10145
110.6850357055664	10	20.8571428571	10.8289106619	64.0	9.0	20.8571428571	10.8289106619	1022	11167
111.32158470153809	11	23.0454545455	10.6321864369	63.0	10.0	23.0454545455	10.6321864369	1014	12181
111.93174386024475	12	20.86	10.8388375761	56.0	9.0	20.86	10.8388375761	1043	13224
112.5160551071167	13	21.8695652174	11.1698520788	69.0	10.0	21.8695652174	11.1698520788	1006	14230
113.17927169799805	14	18.6851851852	6.62996585119	39.0	10.0	18.6851851852	6.62996585119	1009	15239
113.7684998512268	15	19.3653846154	7.58294859982	43.0	10.0	19.3653846154	7.58294859982	1007	16246
114.38808417320251	16	23.3953488372	11.0981656454	55.0	9.0	23.3953488372	11.0981656454	1006	17252
114.92494130134583	17	18.537037037	9.3347478352	47.0	9.0	18.537037037	9.3347478352	1001	18253
115.55618214607239	18	19.3076923077	8.85467816715	48.0	9.0	19.3076923077	8.85467816715	1004	19257
116.13185977935791	19	21.4893617021	10.4837713298	62.0	9.0	21.4893617021	10.4837713298	1010	20267
168.70059823989868	20	22.1086956522	12.7334346964	62.0	8.0	22.1086956522	12.7334346964	1017	21284
169.28445315361023	21	22.7954545455	10.3957586313	61.0	9.0	22.7954545455	10.3957586313	1003	22287
169.87881445884705	22	21.8043478261	10.2440217247	53.0	8.0	21.8043478261	10.2440217247	1003	23290
170.44998693466187	23	21.5531914894	9.38493249307	42.0	10.0	21.5531914894	9.38493249307	1013	24303
171.0848250389099	24	23.9302325581	12.855901457	65.0	10.0	23.9302325581	12.855901457	1029	25332
171.6916675567627	25	23.4418604651	10.6820917854	55.0	9.0	23.4418604651	10.6820917854	1008	26340
172.33016204833984	26	22.3111111111	13.6964264962	81.0	9.0	22.3111111111	13.6964264962	1004	27344
172.94173550605774	27	20.7551020408	8.13541166437	44.0	8.0	20.7551020408	8.13541166437	1017	28361
173.57340812683105	28	22.0212765957	10.5275512129	64.0	9.0	22.0212765957	10.5275512129	1035	29396
174.24775218963623	29	24.0697674419	14.3127774251	77.0	9.0	24.0697674419	14.3127774251	1035	30431
226.7153298854828	30	21.3617021277	10.6479955799	55.0	9.0	21.3617021277	10.6479955799	1004	31435
228.10491394996643	31	21.4166666667	11.2487653644	58.0	8.0	21.4166666667	11.2487653644	1028	32463
