Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	loss_
54.55562996864319	0	20.78	10.866995905	53.0	8.0	20.78	10.866995905	1039	1039	18.3342
55.02674841880798	1	22.4888888889	12.7185293039	75.0	10.0	22.4888888889	12.7185293039	1012	2051	20.5665
55.48997139930725	2	21.1875	10.9690022526	59.0	9.0	21.1875	10.9690022526	1017	3068	18.5993
55.916810035705566	3	20.9166666667	9.30016427573	53.0	10.0	20.9166666667	9.30016427573	1004	4072	17.3219
56.34839677810669	4	22.3913043478	12.5325285642	71.0	9.0	22.3913043478	12.5325285642	1030	5102	20.3192
56.806220293045044	5	25.375	14.123893762	71.0	9.0	25.375	14.123893762	1015	6117	22.926
57.21669816970825	6	20.7346938776	9.0051584088	47.0	9.0	20.7346938776	9.0051584088	1016	7133	17.0261
57.64481997489929	7	27.4736842105	23.9503179213	146.0	10.0	27.4736842105	23.9503179213	1044	8177	33.1545
58.04558968544006	8	26.3947368421	14.4286620339	76.0	11.0	26.3947368421	14.4286620339	1003	9180	23.5508
58.48491430282593	9	22.8409090909	10.9231680008	61.0	10.0	22.8409090909	10.9231680008	1005	10185	19.2963
110.54133176803589	10	28.8571428571	16.1159067067	82.0	10.0	28.8571428571	16.1159067067	1010	11195	25.8097
110.98045873641968	11	25.75	16.8252043078	82.0	9.0	25.75	16.8252043078	1030	12225	25.1951
111.40705800056458	12	25.05	15.3573272414	71.0	10.0	25.05	15.3573272414	1002	13227	23.4937
111.85381364822388	13	28.1944444444	16.1775211747	88.0	10.0	28.1944444444	16.1775211747	1015	14242	25.6851
112.27804613113403	14	39.2307692308	31.5939474392	115.0	9.0	39.2307692308	31.5939474392	1020	15262	43.6421
112.74205827713013	15	31.71875	23.2274546267	110.0	9.0	31.71875	23.2274546267	1015	16277	33.1556
113.1675055027008	16	30.3939393939	18.0771736091	116.0	11.0	30.3939393939	18.0771736091	1003	17280	27.9177
113.60498714447021	17	26.4473684211	18.1437206311	99.0	10.0	26.4473684211	18.1437206311	1005	18285	26.2772
113.99541878700256	18	26.7368421053	17.1551499258	87.0	11.0	26.7368421053	17.1551499258	1016	19301	25.7091
114.41897630691528	19	26.7105263158	16.310971275	85.0	10.0	26.7105263158	16.310971275	1015	20316	24.8413
166.3616714477539	20	25.2	12.8961234485	68.0	10.0	25.2	12.8961234485	1008	21324	21.5904
166.8170907497406	21	32.3225806452	16.7493612719	72.0	9.0	32.3225806452	16.7493612719	1002	22326	27.6892
167.26450371742249	22	26.6315789474	17.3924076791	82.0	9.0	26.6315789474	17.3924076791	1012	23338	25.5803
167.71367645263672	23	28.3333333333	15.3803626601	70.0	10.0	28.3333333333	15.3803626601	1020	24358	24.7549
168.14650893211365	24	27.1621621622	16.5961791655	96.0	9.0	27.1621621622	16.5961791655	1005	25363	25.282
168.60836911201477	25	39.0384615385	30.2024970557	134.0	13.0	39.0384615385	30.2024970557	1015	26378	41.4124
169.0639204978943	26	29.1388888889	12.2409893794	64.0	11.0	29.1388888889	12.2409893794	1049	27427	23.0199
169.52830719947815	27	33.6666666667	15.6105377514	69.0	12.0	33.6666666667	15.6105377514	1010	28437	27.0218
169.98889899253845	28	37.5555555556	20.8989337551	82.0	14.0	37.5555555556	20.8989337551	1014	29451	32.4793
170.43423986434937	29	39.4615384615	23.8782662192	101.0	12.0	39.4615384615	23.8782662192	1026	30477	35.6528
224.19860458374023	30	40.0384615385	21.019186783	93.0	10.0	40.0384615385	21.019186783	1041	31518	33.6929
224.65631675720215	31	35.2413793103	19.9112776438	99.0	11.0	35.2413793103	19.9112776438	1022	32540	30.77
225.11687397956848	32	35.8965517241	19.0884417593	86.0	9.0	35.8965517241	19.0884417593	1041	33581	30.5681
225.5583472251892	33	50.9523809524	26.308564947	109.0	12.0	50.9523809524	26.308564947	1070	34651	42.2356
226.01484322547913	34	52.35	24.5688318811	109.0	17.0	52.35	24.5688318811	1047	35698	41.4004
226.4902946949005	35	41.28	25.7690046374	108.0	14.0	41.28	25.7690046374	1032	36730	37.516
226.93786120414734	36	42.7916666667	17.677620425	87.0	15.0	42.7916666667	17.677620425	1027	37757	32.8613
227.38209319114685	37	56.4444444444	32.7146284341	110.0	13.0	56.4444444444	32.7146284341	1016	38773	49.0753
227.8190848827362	38	47.5909090909	24.8370308043	97.0	15.0	47.5909090909	24.8370308043	1047	39820	39.174
228.23935794830322	39	46.1363636364	32.662593916	161.0	16.0	46.1363636364	32.662593916	1015	40835	45.1155
280.46736097335815	40	53.1052631579	26.9656599104	122.0	19.0	53.1052631579	26.9656599104	1009	41844	42.4359
280.98756074905396	41	56.9444444444	28.1434267483	129.0	21.0	56.9444444444	28.1434267483	1025	42869	45.0113
281.447637796402	42	62.8125	39.4591857968	165.0	19.0	62.8125	39.4591857968	1005	43874	56.3065
281.88763666152954	43	55.7777777778	28.7722002317	123.0	13.0	55.7777777778	28.7722002317	1004	44878	45.6333
282.3706624507904	44	54.1052631579	47.1457926201	200.0	13.0	54.1052631579	47.1457926201	1028	45906	59.6651
282.84131479263306	45	68.2666666667	32.3160778698	139.0	23.0	68.2666666667	32.3160778698	1024	46930	52.3587
283.28821539878845	46	67.2666666667	34.0498980256	151.0	15.0	67.2666666667	34.0498980256	1009	47939	53.832
283.81821942329407	47	72.6428571429	46.8273533355	200.0	14.0	72.6428571429	46.8273533355	1017	48956	64.6155
284.26889157295227	48	63.0625	27.3483746089	120.0	29.0	63.0625	27.3483746089	1009	49965	47.1577
284.9825668334961	49	63.0	46.6851154009	164.0	14.0	63.0	46.6851154009	1008	50973	61.4627
338.8308639526367	50	115.555555556	46.7335499546	200.0	45.0	115.555555556	46.7335499546	1040	52013	84.503
339.3186914920807	51	77.3076923077	58.3759494937	196.0	25.0	77.3076923077	58.3759494937	1005	53018	75.5925
