Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	loss_
53.89165139198303	0	20.9375	9.94863108255	56.0	9.0	20.9375	9.94863108255	1005	1005	0.693278
54.17976760864258	1	22.4666666667	10.446902784	45.0	10.0	22.4666666667	10.446902784	1011	2016	0.692377
54.397786378860474	2	22.6666666667	9.40212741883	54.0	11.0	22.6666666667	9.40212741883	1020	3036	0.693133
54.62345767021179	3	22.6666666667	13.1267326899	68.0	8.0	22.6666666667	13.1267326899	1020	4056	0.693333
54.86945676803589	4	25.1707317073	11.4506415605	58.0	9.0	25.1707317073	11.4506415605	1032	5088	0.693104
55.09667634963989	5	21.7021276596	11.1028363131	53.0	11.0	21.7021276596	11.1028363131	1020	6108	0.693279
55.31461429595947	6	21.0833333333	7.93156492895	43.0	10.0	21.0833333333	7.93156492895	1012	7120	0.693238
55.550108194351196	7	23.3255813953	10.8020689884	64.0	10.0	23.3255813953	10.8020689884	1003	8123	0.693072
55.77732491493225	8	20.612244898	9.77046011602	67.0	9.0	20.612244898	9.77046011602	1010	9133	0.693112
56.00183701515198	9	20.0196078431	9.57425099938	52.0	9.0	20.0196078431	9.57425099938	1021	10154	0.693159
110.95611214637756	10	24.6666666667	14.0198272299	66.0	8.0	24.6666666667	14.0198272299	1036	11190	0.693201
111.17274475097656	11	21.4680851064	11.0084127672	63.0	9.0	21.4680851064	11.0084127672	1009	12199	0.693201
111.47909164428711	12	20.18	10.1738684875	52.0	8.0	20.18	10.1738684875	1009	13208	0.693134
111.71672105789185	13	19.862745098	8.29604112495	51.0	9.0	19.862745098	8.29604112495	1013	14221	0.693133
111.96143651008606	14	21.125	9.60387291669	51.0	10.0	21.125	9.60387291669	1014	15235	0.693156
112.18115305900574	15	26.0	14.4133129344	74.0	11.0	26.0	14.4133129344	1014	16249	0.693123
112.4293806552887	16	25.5609756098	15.9710848181	79.0	9.0	25.5609756098	15.9710848181	1048	17297	0.693181
