Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.7229561805725098	0	18.25	9.00842859295	61.0	9.0	18.25	9.00842859295	1022	1022
2.1874797344207764	1	18.6	8.62891544855	48.0	9.0	18.6	8.62891544855	1023	2045
2.5878281593322754	2	20.9375	7.85919379347	44.0	10.0	20.9375	7.85919379347	1005	3050
2.9961090087890625	3	20.32	8.41769564667	49.0	9.0	20.32	8.41769564667	1016	4066
3.3955962657928467	4	20.22	8.67476800843	44.0	10.0	20.22	8.67476800843	1011	5077
3.783151149749756	5	23.4651162791	14.527197968	87.0	10.0	23.4651162791	14.527197968	1009	6086
4.163693189620972	6	21.4680851064	9.09956993099	45.0	9.0	21.4680851064	9.09956993099	1009	7095
4.56113862991333	7	21.0833333333	10.1915678654	61.0	11.0	21.0833333333	10.1915678654	1012	8107
4.936221361160278	8	20.9583333333	7.71351177408	42.0	9.0	20.9583333333	7.71351177408	1006	9113
5.312630891799927	9	25.55	16.5875706479	93.0	10.0	25.55	16.5875706479	1022	10135
6.891440153121948	10	22.6444444444	10.7871436968	52.0	10.0	22.6444444444	10.7871436968	1019	11154
7.302992820739746	11	22.7555555556	10.9649047329	53.0	10.0	22.7555555556	10.9649047329	1024	12178
7.716767311096191	12	23.880952381	10.9200610084	54.0	9.0	23.880952381	10.9200610084	1003	13181
8.13599967956543	13	21.5	13.5815438494	80.0	10.0	21.5	13.5815438494	1032	14213
8.523537397384644	14	23.5348837209	10.4399697879	49.0	9.0	23.5348837209	10.4399697879	1012	15225
8.894849061965942	15	23.4186046512	13.0904413167	66.0	9.0	23.4186046512	13.0904413167	1007	16232
9.257868528366089	16	21.1041666667	8.7850241494	46.0	9.0	21.1041666667	8.7850241494	1013	17245
9.686969757080078	17	24.6428571429	14.6885466048	78.0	9.0	24.6428571429	14.6885466048	1035	18280
10.079004287719727	18	21.387755102	12.8441463305	72.0	9.0	21.387755102	12.8441463305	1048	19328
10.463694334030151	19	22.0	9.50972042747	49.0	9.0	22.0	9.50972042747	1012	20340
11.64583706855774	20	22.8666666667	10.565352179	52.0	11.0	22.8666666667	10.565352179	1029	21369
12.025701761245728	21	22.4666666667	11.7862443363	60.0	10.0	22.4666666667	11.7862443363	1011	22380
12.404419898986816	22	21.0612244898	9.93326335851	52.0	9.0	21.0612244898	9.93326335851	1032	23412
12.7724130153656	23	21.3125	12.3931369616	67.0	8.0	21.3125	12.3931369616	1023	24435
13.155511379241943	24	22.3111111111	9.96175402276	51.0	9.0	22.3111111111	9.96175402276	1004	25439
13.517239332199097	25	24.5853658537	11.6073475673	55.0	8.0	24.5853658537	11.6073475673	1008	26447
13.927500247955322	26	24.7317073171	14.4002445613	80.0	9.0	24.7317073171	14.4002445613	1014	27461
14.308878421783447	27	20.0	8.17216701527	43.0	10.0	20.0	8.17216701527	1020	28481
14.678938627243042	28	21.3191489362	11.6200603927	65.0	10.0	21.3191489362	11.6200603927	1002	29483
15.065481901168823	29	19.5384615385	9.62061396262	49.0	10.0	19.5384615385	9.62061396262	1016	30499
16.131895303726196	30	20.9166666667	9.76992266545	43.0	9.0	20.9166666667	9.76992266545	1004	31503
16.5027859210968	31	23.6279069767	12.0387422193	57.0	9.0	23.6279069767	12.0387422193	1016	32519
16.91134214401245	32	25.9230769231	13.8552676558	59.0	9.0	25.9230769231	13.8552676558	1011	33530
17.288753032684326	33	19.0943396226	8.61167297082	44.0	9.0	19.0943396226	8.61167297082	1012	34542
17.66223430633545	34	21.4255319149	12.5795252098	71.0	9.0	21.4255319149	12.5795252098	1007	35549
18.05289340019226	35	23.1590909091	10.9626290431	73.0	11.0	23.1590909091	10.9626290431	1019	36568
18.43246865272522	36	19.4716981132	7.48987687529	44.0	8.0	19.4716981132	7.48987687529	1032	37600
18.8394296169281	37	21.7659574468	10.7013873946	64.0	9.0	21.7659574468	10.7013873946	1023	38623
19.266159534454346	38	22.1914893617	10.1050615037	52.0	11.0	22.1914893617	10.1050615037	1043	39666
19.620359182357788	39	19.8431372549	7.17941651739	46.0	11.0	19.8431372549	7.17941651739	1012	40678
21.117985248565674	40	24.2093023256	13.1936527014	74.0	10.0	24.2093023256	13.1936527014	1041	41719
21.535996913909912	41	19.6666666667	9.37595311059	57.0	10.0	19.6666666667	9.37595311059	1003	42722
21.938711166381836	42	20.9375	11.5495422889	54.0	8.0	20.9375	11.5495422889	1005	43727
22.31650447845459	43	23.6046511628	13.1717448384	84.0	9.0	23.6046511628	13.1717448384	1015	44742
22.671244621276855	44	20.1176470588	9.2538218047	51.0	10.0	20.1176470588	9.2538218047	1026	45768
23.075397729873657	45	22.5777777778	10.841256362	48.0	8.0	22.5777777778	10.841256362	1016	46784
23.468931436538696	46	22.4222222222	8.2797984111	39.0	11.0	22.4222222222	8.2797984111	1009	47793
23.853803634643555	47	25.15	14.4664266493	84.0	10.0	25.15	14.4664266493	1006	48799
24.216986179351807	48	25.8974358974	20.2038265883	103.0	9.0	25.8974358974	20.2038265883	1010	49809
24.590684413909912	49	24.8292682927	12.4976142875	75.0	10.0	24.8292682927	12.4976142875	1018	50827
25.776178121566772	50	20.8571428571	10.0752272471	63.0	9.0	20.8571428571	10.0752272471	1022	51849
26.16889715194702	51	23.1818181818	10.9984972678	57.0	10.0	23.1818181818	10.9984972678	1020	52869
26.529770135879517	52	22.6222222222	14.2910832944	84.0	9.0	22.6222222222	14.2910832944	1018	53887
26.917521715164185	53	20.9795918367	10.4968212796	64.0	8.0	20.9795918367	10.4968212796	1028	54915
27.300328493118286	54	27.1621621622	15.8583484937	82.0	11.0	27.1621621622	15.8583484937	1005	55920
27.67933177947998	55	23.0	12.1729954482	61.0	9.0	23.0	12.1729954482	1012	56932
28.044575691223145	56	24.0476190476	17.3986211563	102.0	8.0	24.0476190476	17.3986211563	1010	57942
28.424378633499146	57	23.9069767442	18.0126750638	107.0	9.0	23.9069767442	18.0126750638	1028	58970
28.817376852035522	58	20.28	8.33556236855	45.0	10.0	20.28	8.33556236855	1014	59984
29.19287419319153	59	22.3555555556	10.496889604	60.0	8.0	22.3555555556	10.496889604	1006	60990
30.15417718887329	60	21.7608695652	14.509644143	88.0	10.0	21.7608695652	14.509644143	1001	61991
30.53307271003723	61	23.3863636364	12.2534149398	52.0	10.0	23.3863636364	12.2534149398	1029	63020
30.911851167678833	62	22.6666666667	11.3763888041	70.0	10.0	22.6666666667	11.3763888041	1020	64040
31.258092403411865	63	23.3488372093	13.9315331147	62.0	9.0	23.3488372093	13.9315331147	1004	65044
31.653669118881226	64	19.0925925926	8.76074687861	51.0	9.0	19.0925925926	8.76074687861	1031	66075
32.0192813873291	65	22.8222222222	13.6076594263	87.0	9.0	22.8222222222	13.6076594263	1027	67102
32.41712760925293	66	22.7954545455	12.1535246393	71.0	9.0	22.7954545455	12.1535246393	1003	68105
32.790273904800415	67	20.08	12.089400316	79.0	9.0	20.08	12.089400316	1004	69109
33.19627380371094	68	24.023255814	9.5515452837	47.0	9.0	24.023255814	9.5515452837	1033	70142
33.60248064994812	69	26.075	11.9318638527	50.0	10.0	26.075	11.9318638527	1043	71185
35.89557361602783	70	21.0	9.8931794687	60.0	8.0	21.0	9.8931794687	1008	72193
36.31439232826233	71	19.4905660377	9.17260614292	58.0	9.0	19.4905660377	9.17260614292	1033	73226
36.706801414489746	72	24.4651162791	12.850389257	67.0	11.0	24.4651162791	12.850389257	1052	74278
37.08742332458496	73	21.847826087	10.6096088345	50.0	9.0	21.847826087	10.6096088345	1005	75283
37.48854446411133	74	24.6341463415	13.4377627667	60.0	8.0	24.6341463415	13.4377627667	1010	76293
37.87635326385498	75	23.7906976744	16.1627739669	93.0	8.0	23.7906976744	16.1627739669	1023	77316
38.283376693725586	76	23.0227272727	11.3146900419	61.0	11.0	23.0227272727	11.3146900419	1013	78329
38.674741983413696	77	25.325	14.123362737	63.0	11.0	25.325	14.123362737	1013	79342
39.05569291114807	78	23.9523809524	11.9062856168	57.0	10.0	23.9523809524	11.9062856168	1006	80348
39.45003414154053	79	21.0416666667	8.18779155545	45.0	10.0	21.0416666667	8.18779155545	1010	81358
40.93410086631775	80	26.2564102564	11.6898332964	55.0	11.0	26.2564102564	11.6898332964	1024	82382
41.343403339385986	81	20.5306122449	9.25181072364	56.0	10.0	20.5306122449	9.25181072364	1006	83388
41.742130517959595	82	21.1041666667	8.41684715153	43.0	8.0	21.1041666667	8.41684715153	1013	84401
42.15481662750244	83	20.44	8.2052666014	49.0	11.0	20.44	8.2052666014	1022	85423
42.528236627578735	84	22.9772727273	13.7897996497	61.0	9.0	22.9772727273	13.7897996497	1011	86434
42.927162408828735	85	24.2380952381	14.3224923407	77.0	10.0	24.2380952381	14.3224923407	1018	87452
43.315892934799194	86	20.8958333333	11.64087551	72.0	8.0	20.8958333333	11.64087551	1003	88455
43.72728371620178	87	25.0	13.8352677656	66.0	9.0	25.0	13.8352677656	1025	89480
44.10196661949158	88	20.7551020408	11.7360957459	79.0	10.0	20.7551020408	11.7360957459	1017	90497
44.50027275085449	89	20.137254902	6.89421356644	42.0	11.0	20.137254902	6.89421356644	1027	91524
45.997989654541016	90	24.1136363636	13.9009743103	61.0	9.0	24.1136363636	13.9009743103	1061	92585
46.40232253074646	91	22.9545454545	10.5333982807	53.0	10.0	22.9545454545	10.5333982807	1010	93595
46.757526874542236	92	20.14	8.83404776985	42.0	8.0	20.14	8.83404776985	1007	94602
47.156206130981445	93	23.0681818182	13.5921062106	70.0	9.0	23.0681818182	13.5921062106	1015	95617
47.53954815864563	94	21.8260869565	10.6593587127	50.0	9.0	21.8260869565	10.6593587127	1004	96621
47.97081804275513	95	23.0454545455	11.870426479	63.0	9.0	23.0454545455	11.870426479	1014	97635
48.37480425834656	96	20.32	10.9479495797	64.0	9.0	20.32	10.9479495797	1016	98651
48.76226091384888	97	22.5111111111	9.72424740812	49.0	9.0	22.5111111111	9.72424740812	1013	99664
49.138314723968506	98	23.3181818182	14.5145267785	87.0	9.0	23.3181818182	14.5145267785	1026	100690
49.53179907798767	99	22.2666666667	10.5691374609	60.0	9.0	22.2666666667	10.5691374609	1002	101692
