Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
53.15546798706055	0	18.1964285714	9.92727059824	66.0	9.0	18.1964285714	9.92727059824	1019	1019
53.745609283447266	1	19.6666666667	8.39623320461	54.0	10.0	19.6666666667	8.39623320461	1003	2022
54.241164207458496	2	23.3720930233	11.2291631443	50.0	9.0	23.3720930233	11.2291631443	1005	3027
54.78501057624817	3	20.36	8.167643479	54.0	10.0	20.36	8.167643479	1018	4045
55.37129330635071	4	22.4666666667	13.0104231719	68.0	9.0	22.4666666667	13.0104231719	1011	5056
55.982996702194214	5	21.0	10.2722928307	62.0	10.0	21.0	10.2722928307	1050	6106
56.61862111091614	6	22.0869565217	8.50019459357	44.0	9.0	22.0869565217	8.50019459357	1016	7122
57.208664655685425	7	22.3111111111	11.705311657	65.0	10.0	22.3111111111	11.705311657	1004	8126
57.852614879608154	8	21.4791666667	11.742000084	56.0	9.0	21.4791666667	11.742000084	1031	9157
58.47395467758179	9	20.28	10.5129253778	53.0	8.0	20.28	10.5129253778	1014	10171
