Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	loss_
226.43494033813477	33	21.3617021277	14.576906148	81.0	9.0	21.3617021277	14.576906148	1004	34597	0.688999
226.6779704093933	34	20.9166666667	9.55648412801	47.0	8.0	20.9166666667	9.55648412801	1004	35601	0.682647
226.9232029914856	35	21.3617021277	10.2696112999	56.0	9.0	21.3617021277	10.2696112999	1004	36605	0.694245
227.16784811019897	36	22.7727272727	10.9458660448	50.0	9.0	22.7727272727	10.9458660448	1002	37607	0.700463
227.38774299621582	37	23.2727272727	10.0325915177	50.0	9.0	23.2727272727	10.0325915177	1024	38631	0.706029
227.6316854953766	38	22.1956521739	10.6640794161	57.0	9.0	22.1956521739	10.6640794161	1021	39652	0.695177
227.87421798706055	39	18.5555555556	9.88951308891	48.0	8.0	18.5555555556	9.88951308891	1002	40654	0.684192
281.87744641304016	40	21.6382978723	14.0431334503	83.0	8.0	21.6382978723	14.0431334503	1017	41671	0.6849
282.1231656074524	41	23.0	11.2452009966	45.0	9.0	23.0	11.2452009966	1012	42683	0.690919
282.3607380390167	42	19.0566037736	9.34135680489	45.0	9.0	19.0566037736	9.34135680489	1010	43693	0.687273
282.607919216156	43	19.8823529412	8.66737642378	44.0	9.0	19.8823529412	8.66737642378	1014	44707	0.697134
282.82734084129333	44	20.8541666667	10.9334913289	56.0	10.0	20.8541666667	10.9334913289	1001	45708	0.692224
283.07184624671936	45	21.9782608696	11.3204108284	55.0	8.0	21.9782608696	11.3204108284	1011	46719	0.684387
283.31487250328064	46	21.0625	10.7323619837	63.0	9.0	21.0625	10.7323619837	1011	47730	0.699822
283.5591793060303	47	23.0666666667	13.2100971483	57.0	8.0	23.0666666667	13.2100971483	1038	48768	0.686401
283.80194640159607	48	24.0238095238	14.7462474569	84.0	9.0	24.0238095238	14.7462474569	1009	49777	0.688445
284.02619910240173	49	20.4897959184	7.81448798114	41.0	9.0	20.4897959184	7.81448798114	1004	50781	0.685969
337.9528124332428	50	21.6595744681	11.8506245383	66.0	9.0	21.6595744681	11.8506245383	1018	51799	0.690267
338.1781816482544	51	20.36	11.2601243332	55.0	8.0	20.36	11.2601243332	1018	52817	0.684061
338.422003030777	52	22.3111111111	8.82124259884	48.0	9.0	22.3111111111	8.82124259884	1004	53821	0.676005
338.6565434932709	53	22.9318181818	11.237918214	51.0	10.0	22.9318181818	11.237918214	1009	54830	0.682773
338.8796465396881	54	20.2941176471	9.83848808257	47.0	8.0	20.2941176471	9.83848808257	1035	55865	0.691207
339.1005370616913	55	20.9583333333	9.48674147897	46.0	10.0	20.9583333333	9.48674147897	1006	56871	0.683948
339.3443167209625	56	21.7021276596	10.6229676777	55.0	9.0	21.7021276596	10.6229676777	1020	57891	0.681808
339.58629083633423	57	18.9056603774	8.22619871621	53.0	8.0	18.9056603774	8.22619871621	1002	58893	0.688389
339.8303470611572	58	20.2	9.05317623821	43.0	9.0	20.2	9.05317623821	1010	59903	0.695587
340.06393814086914	59	22.1086956522	10.4199396244	65.0	9.0	22.1086956522	10.4199396244	1017	60920	0.684412
393.4086253643036	60	24.512195122	11.2923931902	65.0	10.0	24.512195122	11.2923931902	1005	61925	0.691177
393.6297745704651	61	22.6666666667	14.2984070597	71.0	9.0	22.6666666667	14.2984070597	1020	62945	0.660549
393.85691380500793	62	19.4230769231	9.50171270765	51.0	8.0	19.4230769231	9.50171270765	1010	63955	0.685355
394.09671354293823	63	21.4042553191	13.3203724542	78.0	9.0	21.4042553191	13.3203724542	1006	64961	0.680794
394.336168050766	64	21.4255319149	9.10165914464	55.0	9.0	21.4255319149	9.10165914464	1007	65968	0.673101
394.56698727607727	65	17.9107142857	8.12464677411	42.0	8.0	17.9107142857	8.12464677411	1003	66971	0.694736
394.7870512008667	66	22.6444444444	9.70716929916	46.0	9.0	22.6444444444	9.70716929916	1019	67990	0.676543
395.0079779624939	67	21.0833333333	10.5135494588	54.0	8.0	21.0833333333	10.5135494588	1012	69002	0.693966
395.2323844432831	68	22.4444444444	11.4125769912	56.0	10.0	22.4444444444	11.4125769912	1010	70012	0.703591
395.47461128234863	69	22.8863636364	13.8878886233	73.0	9.0	22.8863636364	13.8878886233	1007	71019	0.687578
448.9870331287384	70	18.6851851852	8.60409909648	50.0	9.0	18.6851851852	8.60409909648	1009	72028	0.697623
449.22907733917236	71	22.0	8.22245070841	45.0	10.0	22.0	8.22245070841	1012	73040	0.682721
449.5170660018921	72	21.0612244898	11.463176472	60.0	8.0	21.0612244898	11.463176472	1032	74072	0.687335
449.73462891578674	73	24.6097560976	11.8319081792	72.0	9.0	24.6097560976	11.8319081792	1009	75081	0.69792
449.9612557888031	74	19.2692307692	9.1127876859	44.0	9.0	19.2692307692	9.1127876859	1002	76083	0.681023
450.19930768013	75	21.625	13.5840362804	60.0	8.0	21.625	13.5840362804	1038	77121	0.684689
450.41852045059204	76	24.0476190476	12.019730567	51.0	10.0	24.0476190476	12.019730567	1010	78131	0.665505
450.6521074771881	77	19.3076923077	14.2660684864	105.0	9.0	19.3076923077	14.2660684864	1004	79135	0.679592
450.8886613845825	78	19.5384615385	8.92589478053	55.0	9.0	19.5384615385	8.92589478053	1016	80151	0.701939
451.1093227863312	79	22.6888888889	10.6454418461	56.0	9.0	22.6888888889	10.6454418461	1021	81172	0.693896
504.8003203868866	80	18.7592592593	9.50425866571	54.0	9.0	18.7592592593	9.50425866571	1013	82185	0.682845
505.0366289615631	81	22.5	13.2513329928	84.0	9.0	22.5	13.2513329928	1035	83220	0.669699
505.2590160369873	82	20.7755102041	10.8501204848	51.0	8.0	20.7755102041	10.8501204848	1018	84238	0.695602
505.5057575702667	83	22.6	16.7549660963	105.0	10.0	22.6	16.7549660963	1017	85255	0.686968
505.73027634620667	84	20.04	11.6686931573	66.0	9.0	20.04	11.6686931573	1002	86257	0.689745
505.97552013397217	85	21.2708333333	12.3604537122	60.0	8.0	21.2708333333	12.3604537122	1021	87278	0.697193
506.20642495155334	86	18.6111111111	8.7038022059	43.0	8.0	18.6111111111	8.7038022059	1005	88283	0.663846
506.447918176651	87	19.6274509804	10.1825702374	55.0	9.0	19.6274509804	10.1825702374	1001	89284	0.699477
506.6785168647766	88	19.75	8.65775552723	40.0	8.0	19.75	8.65775552723	1027	90311	0.707112
506.9015784263611	89	19.7115384615	9.71979846748	41.0	8.0	19.7115384615	9.71979846748	1025	91336	0.697544
