Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	loss_
286.46027183532715	46	32.28125	19.6933275105	92.0	10.0	32.28125	19.6933275105	1033	47972	29.4931
286.90917110443115	47	30.7272727273	15.4022287393	73.0	14.0	30.7272727273	15.4022287393	1014	48986	25.8653
287.3944401741028	48	37.7777777778	25.5652155656	108.0	12.0	37.7777777778	25.5652155656	1020	50006	36.6966
287.9878137111664	49	32.46875	19.1621116644	85.0	10.0	32.46875	19.1621116644	1039	51045	28.922
341.1665961742401	50	33.1935483871	17.2559841978	80.0	13.0	33.1935483871	17.2559841978	1029	52074	28.1671
341.61497926712036	51	30.8484848485	17.909065272	76.0	12.0	30.8484848485	17.909065272	1018	53092	27.658
342.0658359527588	52	27.8378378378	15.4456562835	69.0	9.0	27.8378378378	15.4456562835	1030	54122	24.4027
342.4807138442993	53	28.8648648649	15.3202959575	77.0	9.0	28.8648648649	15.3202959575	1068	55190	24.5949
342.873193025589	54	26.5	14.2140590151	65.0	10.0	26.5	14.2140590151	1007	56197	22.9157
343.2851529121399	55	27.1578947368	14.6692056897	73.0	11.0	27.1578947368	14.6692056897	1032	57229	23.5896
343.72999119758606	56	28.2222222222	14.6403383217	81.0	11.0	28.2222222222	14.6403383217	1016	58245	24.0867
344.16699171066284	57	29.8529411765	22.1108601915	111.0	11.0	29.8529411765	22.1108601915	1015	59260	30.8093
344.63775157928467	58	29.7352941176	16.7933965025	86.0	11.0	29.7352941176	16.7933965025	1011	60271	26.209
345.0719826221466	59	30.5757575758	19.0740666447	77.0	9.0	30.5757575758	19.0740666447	1009	61280	28.364
399.17692160606384	60	28.3783783784	13.1217816674	63.0	11.0	28.3783783784	13.1217816674	1050	62330	23.1071
399.6503686904907	61	29.0833333333	17.2873990718	93.0	11.0	29.0833333333	17.2873990718	1047	63377	26.1578
400.0739092826843	62	35.0	28.6344379111	115.0	9.0	35.0	28.6344379111	1015	64392	38.693
400.4695312976837	63	26.7105263158	15.1082199563	92.0	12.0	26.7105263158	15.1082199563	1015	65407	23.5057
400.89907717704773	64	36.0	25.5477915909	126.0	9.0	36.0	25.5477915909	1044	66451	36.1271
401.36910581588745	65	30.5882352941	18.3609522486	82.0	11.0	30.5882352941	18.3609522486	1040	67491	27.703
401.8458352088928	66	30.7428571429	20.0233333277	89.0	9.0	30.7428571429	20.0233333277	1076	68567	28.7564
402.3024551868439	67	33.6333333333	21.8700454707	127.0	14.0	33.6333333333	21.8700454707	1009	69576	31.6693
402.73990631103516	68	28.6	17.7670642321	93.0	10.0	28.6	17.7670642321	1001	70577	26.4368
403.201509475708	69	34.6666666667	24.2739000209	103.0	9.0	34.6666666667	24.2739000209	1040	71617	34.2253
455.0154173374176	70	33.4666666667	22.9066705471	98.0	9.0	33.4666666667	22.9066705471	1004	72621	32.6895
455.4658753871918	71	34.0666666667	19.824115505	80.0	11.0	34.0666666667	19.824115505	1022	73643	30.5169
455.8907685279846	72	35.3103448276	20.0724608877	85.0	11.0	35.3103448276	20.0724608877	1024	74667	31.3502
456.3457820415497	73	30.3333333333	19.4744069294	89.0	9.0	30.3333333333	19.4744069294	1001	75668	28.6416
456.7818109989166	74	31.84375	19.2631600714	68.0	10.0	31.84375	19.2631600714	1019	76687	28.8093
457.2403562068939	75	38.7307692308	18.8262453716	75.0	12.0	38.7307692308	18.8262453716	1007	77694	31.6382
457.7020444869995	76	27.0263157895	16.6124348513	66.0	10.0	27.0263157895	16.6124348513	1027	78721	24.7158
458.1418035030365	77	31.3333333333	23.6882104248	127.0	10.0	31.3333333333	23.6882104248	1034	79755	32.7652
458.6100971698761	78	28.7222222222	14.1962653757	69.0	10.0	28.7222222222	14.1962653757	1034	80789	23.885
459.0720555782318	79	31.303030303	19.1144635836	109.0	11.0	31.303030303	19.1144635836	1033	81822	28.4558
515.3032505512238	80	35.0	27.6790359705	101.0	10.0	35.0	27.6790359705	1085	82907	37.3486
515.7302367687225	81	31.40625	21.7942930818	96.0	9.0	31.40625	21.7942930818	1005	83912	30.6533
516.1364071369171	82	43.0416666667	25.2528532491	111.0	10.0	43.0416666667	25.2528532491	1033	84945	38.4285
516.5769395828247	83	34.5862068966	23.2786971453	99.0	12.0	34.5862068966	23.2786971453	1003	85948	33.183
516.9858531951904	84	32.6129032258	17.0306695251	65.0	11.0	32.6129032258	17.0306695251	1011	86959	27.3234
517.429044008255	85	44.0416666667	26.0663882658	114.0	13.0	44.0416666667	26.0663882658	1057	88016	39.4758
517.8512659072876	86	38.5555555556	24.8407272115	94.0	10.0	38.5555555556	24.8407272115	1041	89057	35.7441
518.2906925678253	87	28.8	16.1223890466	76.0	11.0	28.8	16.1223890466	1008	90065	25.432
518.7043375968933	88	37.3703703704	22.5127916694	92.0	12.0	37.3703703704	22.5127916694	1009	91074	33.2838
519.1420297622681	89	28.5555555556	12.9624338516	72.0	10.0	28.5555555556	12.9624338516	1028	92102	23.1733
571.5515134334564	90	35.1034482759	18.1741476631	97.0	14.0	35.1034482759	18.1741476631	1018	93120	29.6503
572.1589508056641	91	35.275862069	27.3784417477	115.0	10.0	35.275862069	27.3784417477	1023	94143	37.1147
572.6379325389862	92	32.8064516129	18.3116732641	84.0	10.0	32.8064516129	18.3116732641	1017	95160	28.354
573.2214288711548	93	31.6764705882	20.5465333962	93.0	9.0	31.6764705882	20.5465333962	1077	96237	29.7113
573.7120289802551	94	29.6470588235	17.0826405745	67.0	9.0	29.6470588235	17.0826405745	1008	97245	26.1806
574.2255823612213	95	36.6071428571	17.7146817352	92.0	12.0	36.6071428571	17.7146817352	1025	98270	29.7506
574.7537791728973	96	37.5555555556	20.0450110785	86.0	14.0	37.5555555556	20.0450110785	1014	99284	31.7516
575.3579001426697	97	42.1153846154	27.1637865876	106.0	13.0	42.1153846154	27.1637865876	1095	100379	39.0698
575.9064042568207	98	30.4411764706	20.7282007058	85.0	8.0	30.4411764706	20.7282007058	1035	101414	29.4205
576.3875806331635	99	35.0344827586	24.6303467973	103.0	10.0	35.0344827586	24.6303467973	1016	102430	34.3662
