Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	loss_
53.65851879119873	0	26.0512820513	12.8899657216	55.0	10.0	26.0512820513	12.8899657216	1016	1016	22.1232
54.36690425872803	1	24.0	13.5734334359	81.0	10.0	24.0	13.5734334359	1008	2024	21.5278
54.85091018676758	2	27.2702702703	11.2217179603	49.0	12.0	27.2702702703	11.2217179603	1009	3033	21.4368
55.35928702354431	3	31.90625	20.9170375756	122.0	10.0	31.90625	20.9170375756	1021	4054	30.6444
55.79812932014465	4	30.0	16.806861344	79.0	11.0	30.0	16.806861344	1020	5074	26.2757
56.302844762802124	5	31.96875	19.7095858261	77.0	11.0	31.96875	19.7095858261	1023	6097	29.4668
56.72679662704468	6	33.4666666667	18.2788280684	92.0	15.0	33.4666666667	18.2788280684	1004	7101	29.0306
57.19885778427124	7	34.5517241379	28.2922996797	163.0	12.0	34.5517241379	28.2922996797	1002	8103	38.2563
57.68306589126587	8	47.8571428571	32.6325658467	131.0	14.0	47.8571428571	32.6325658467	1005	9108	45.6986
58.12520122528076	9	35.5862068966	25.200598298	122.0	13.0	35.5862068966	25.200598298	1032	10140	35.0701
110.25765824317932	10	41.9583333333	20.9015134354	88.0	15.0	41.9583333333	20.9015134354	1007	11147	34.2656
110.74891757965088	11	50.1	30.7715777951	125.0	14.0	50.1	30.7715777951	1002	12149	45.2472
111.16894793510437	12	57.0555555556	35.44239806	162.0	10.0	57.0555555556	35.44239806	1027	13176	50.768
111.62284564971924	13	46.7826086957	27.1884830505	122.0	12.0	46.7826086957	27.1884830505	1076	14252	39.6485
112.05041980743408	14	41.32	19.2846467429	84.0	15.0	41.32	19.2846467429	1033	15285	32.4694
112.47879934310913	15	64.0625	32.4739679397	154.0	15.0	64.0625	32.4739679397	1025	16310	51.5154
112.91128039360046	16	48.0	34.4093010682	132.0	13.0	48.0	34.4093010682	1008	17318	45.6045
113.3879885673523	17	72.7333333333	44.8738478651	200.0	28.0	72.7333333333	44.8738478651	1091	18409	63.4689
113.82513236999512	18	47.5	22.8587560307	105.0	22.0	47.5	22.8587560307	1045	19454	36.7865
114.34625220298767	19	57.1	39.1674609849	188.0	19.0	57.1	39.1674609849	1142	20596	52.9837
166.10567450523376	20	59.0588235294	29.8633566299	118.0	21.0	59.0588235294	29.8633566299	1004	21600	46.7395
166.60901856422424	21	48.7142857143	20.6308665126	120.0	22.0	48.7142857143	20.6308665126	1023	22623	36.4176
167.20899176597595	22	69.875	44.274534159	175.0	23.0	69.875	44.274534159	1118	23741	60.8946
167.71389508247375	23	80.4615384615	48.0218145696	200.0	22.0	80.4615384615	48.0218145696	1046	24787	68.0337
168.53162145614624	24	60.7222222222	32.890061916	142.0	12.0	60.7222222222	32.890061916	1093	25880	48.552
169.24738693237305	25	49.3181818182	27.9908854705	132.0	15.0	49.3181818182	27.9908854705	1085	26965	40.0769
170.01720261573792	26	68.7333333333	28.8154279664	127.0	19.0	68.7333333333	28.8154279664	1031	27996	50.5369
170.7806897163391	27	67.5882352941	39.2773828401	162.0	21.0	67.5882352941	39.2773828401	1149	29145	55.4153
171.52505898475647	28	72.7333333333	34.5937695097	174.0	26.0	72.7333333333	34.5937695097	1091	30236	55.5438
171.99877858161926	29	59.2941176471	30.4993051143	138.0	23.0	59.2941176471	30.4993051143	1008	31244	45.6251
233.4051218032837	30	91.6923076923	56.3374238446	200.0	30.0	91.6923076923	56.3374238446	1192	32436	75.0988
233.87042713165283	31	92.8181818182	53.1170545833	200.0	33.0	92.8181818182	53.1170545833	1021	33457	74.3884
234.3492534160614	32	85.0	39.8810732052	175.0	39.0	85.0	39.8810732052	1020	34477	63.1565
234.8628568649292	33	66.7058823529	33.8539505139	152.0	13.0	66.7058823529	33.8539505139	1134	35611	50.5292
