Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
52.11826944351196	0	21.2978723404	10.8724028811	63.0	9.0	21.2978723404	10.8724028811	1001	1001
52.68200349807739	1	20.4509803922	11.7395155151	68.0	10.0	20.4509803922	11.7395155151	1043	2044
53.26685070991516	2	23.1304347826	17.9729370173	110.0	9.0	23.1304347826	17.9729370173	1064	3108
53.803518772125244	3	21.9130434783	12.0539116634	60.0	11.0	21.9130434783	12.0539116634	1008	4116
54.31585168838501	4	20.9791666667	12.9606609646	93.0	11.0	20.9791666667	12.9606609646	1007	5123
54.83899664878845	5	28.4864864865	18.0444220948	77.0	12.0	28.4864864865	18.0444220948	1054	6177
55.32803177833557	6	21.1666666667	8.24452680402	43.0	9.0	21.1666666667	8.24452680402	1016	7193
55.80368661880493	7	23.8333333333	13.0144913126	63.0	8.0	23.8333333333	13.0144913126	1001	8194
56.37010741233826	8	21.12	10.9720371855	60.0	10.0	21.12	10.9720371855	1056	9250
57.163352966308594	9	21.9787234043	10.428050065	59.0	9.0	21.9787234043	10.428050065	1033	10283
